,public_metrics,source,entities,text,conversation_id,author_id,geo,lang,created_at,in_reply_to_user_id,id,referenced_tweets,reply_settings,possibly_sensitive,attachments,context_annotations
160,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Twitter for iPhone,"{'annotations': [{'start': 0, 'end': 14, 'probability': 0.6054, 'type': 'Other', 'normalized_text': 'Game of thrones'}]}","Game of thrones can stop with the graphic rape scenes, we get it",460635407361642496,64617928,"{'coordinates': {'type': 'Point', 'coordinates': [-86.50891721, 39.1732325]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-04-28T04:23:33.000Z,,460635407361642496,,everyone,False,,
161,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 8, 'username': 'idsnews', 'id': '21922584'}], 'hashtags': [{'start': 52, 'end': 57, 'tag': 'rape'}, {'start': 61, 'end': 68, 'tag': 'drshow'}, {'start': 72, 'end': 76, 'tag': 'npr'}]}",@idsnews Don't miss today's hard hitting program re #rape in #drshow on #npr,459416626949931008,94006544,"{'coordinates': {'type': 'Point', 'coordinates': [-86.50378621, 39.14428258]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-04-24T19:44:57.000Z,94006544,459417730727174144,"[{'type': 'replied_to', 'id': '459416626949931008'}]",everyone,False,,
162,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'hashtags': [{'start': 48, 'end': 53, 'tag': 'rape'}, {'start': 57, 'end': 64, 'tag': 'drshow'}, {'start': 65, 'end': 69, 'tag': 'npr'}]}",Don't miss today's hard hitting show re college #rape on #drshow #npr,459416626949931008,94006544,"{'coordinates': {'type': 'Point', 'coordinates': [-86.50315776, 39.14428212]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-04-24T19:40:34.000Z,,459416626949931008,,everyone,False,,
163,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 8, 'username': 'idsnews', 'id': '21922584'}], 'hashtags': [{'start': 81, 'end': 85, 'tag': 'npr'}, {'start': 86, 'end': 93, 'tag': 'drshow'}], 'annotations': [{'start': 28, 'end': 41, 'probability': 0.5637, 'type': 'Person', 'normalized_text': 'Diane Rhem NPR'}]}",@idsnews listen to dynamite Diane Rhem NPR show today re rape on college campus. #npr #drshow,459352973026414593,94006544,"{'coordinates': {'type': 'Point', 'coordinates': [-86.50353888, 39.14435978]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-04-24T15:44:58.000Z,21922584,459357336432177152,"[{'type': 'replied_to', 'id': '459352973026414593'}]",everyone,False,,
164,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'hashtags': [{'start': 121, 'end': 133, 'tag': 'rapeculture'}]}",Adding on to the list for 'no means no' with rape is just bc she or he says yes once doesn't mean they always mean yes...#rapeculture,458642829141491712,247095088,"{'coordinates': {'type': 'Point', 'coordinates': [-86.51875845, 39.1687652]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-04-22T16:25:46.000Z,,458642829141491712,,everyone,False,,
165,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 14, 'username': 'bewaremybrain', 'id': '395783596'}]}","@bewaremybrain Ah ok. Slut Walk is happening, which is a rape awareness/anti victim-blaming thing, and the first group is protesting it.",458381299992903681,395783596,"{'coordinates': {'type': 'Point', 'coordinates': [-86.52822061, 39.16588693]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-04-21T23:24:13.000Z,395783596,458385747218022400,"[{'type': 'replied_to', 'id': '458385123587534849'}]",everyone,False,,
166,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,,"""Kinsey Hired Men To Rape Infant Babies"" on protest signs, being counter-protested by people holding sheets to block the first group.",458381299992903681,395783596,"{'coordinates': {'type': 'Point', 'coordinates': [-86.52738789, 39.16604424]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-04-21T23:06:32.000Z,,458381299992903681,,everyone,False,,
167,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,"{'urls': [{'start': 36, 'end': 58, 'url': 'http://t.co/72v4rdXitC', 'expanded_url': 'https://twitter.com/A_TadBit_Bougie/status/452062022637592576/photo/1', 'display_url': 'pic.twitter.com/72v4rdXitC'}]}",“@A_TadBit_Bougie: When is rape ok? http://t.co/72v4rdXitC” this is extremely disgusting,452062022637592576,241322335,"{'coordinates': {'type': 'Point', 'coordinates': [-86.53027011, 39.16520169]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-04-04T14:28:30.000Z,201578447,452090336303521792,"[{'type': 'replied_to', 'id': '452062022637592576'}]",everyone,False,,
168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'urls': [{'start': 86, 'end': 108, 'url': 'http://t.co/6afgqJHTCR', 'expanded_url': 'https://twitter.com/el_zamorazo/status/451713182445621248/photo/1', 'display_url': 'pic.twitter.com/6afgqJHTCR'}]}","yea, ok. i mean stop rape buuut dont appreciate this urinal talking about my genitals http://t.co/6afgqJHTCR",451713182445621248,241322335,"{'coordinates': {'type': 'Point', 'coordinates': [-86.52008475, 39.1679912]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-04-03T13:29:49.000Z,,451713182445621248,,everyone,False,{'media_keys': ['3_451713177110069249']},
169,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,,"There would be less or no rape if there were no rapists. No one asks to be raped, even if they're in scantily clad clothing. Seriously.",450469202617315328,247095088,"{'coordinates': {'type': 'Point', 'coordinates': [-86.51051614, 39.16518398]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-03-31T03:06:41.000Z,,450469202617315328,,everyone,False,,
170,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,,Rape isn't fuckin funny,444533103625658368,434460311,"{'coordinates': {'type': 'Point', 'coordinates': [-86.54195272, 39.14070179]}, 'place_id': '1010ecfa7d3a40f8'}",en,2014-03-14T17:58:45.000Z,,444533103625658368,,everyone,False,,
171,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,,It pisses me off how kids are fucking laughing and making jokes during a fucking lesson on rape,444533045828128768,434460311,"{'coordinates': {'type': 'Point', 'coordinates': [-86.55257909, 39.13189813]}, 'place_id': '1010ecfa7d3a40f8'}",en,2014-03-14T17:58:31.000Z,,444533045828128768,,everyone,False,,
172,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 7, 'username': 'ckabbs', 'id': '65979446'}]}",@ckabbs RAPE ME FROM BEHIND! pllzzzzzz,444137004444286977,52618797,"{'coordinates': {'type': 'Point', 'coordinates': [-86.51195172, 39.16581206]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-03-13T15:47:21.000Z,65979446,444137648001523712,"[{'type': 'replied_to', 'id': '444137287924727808'}]",everyone,False,,
173,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 13, 'username': 'FaithOceannn', 'id': '171748343'}]}",@FaithOceannn lol it'll probz rape me you know they're known for that 😣,443222532418588672,246983135,"{'coordinates': {'type': 'Point', 'coordinates': [-86.5114783, 39.17132868]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-03-11T03:21:12.000Z,171748343,443225098061746176,"[{'type': 'replied_to', 'id': '443224886324916225'}]",everyone,False,,
174,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,,When it comes to grown people with mustaches you can be sure about one of two things: they like scotch or they like to rape,443217277769379842,271194492,"{'coordinates': {'type': 'Point', 'coordinates': [-86.51490686, 39.1706875]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-03-11T02:50:08.000Z,,443217277769379842,,everyone,False,,
175,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 1, 'end': 13, 'username': 'CreepySloth', 'id': '2576341893'}]}",“@CreepySloth: I don't know how you plan on blowing that rape whistle when you have my dick in your mouth...” @_meggyT,441717428234768385,480881612,"{'coordinates': {'type': 'Point', 'coordinates': [-86.49450258, 39.16107398]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-03-06T23:43:18.000Z,1043549863,441720710579245056,"[{'type': 'replied_to', 'id': '441717428234768385'}]",everyone,False,,
176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'annotations': [{'start': 0, 'end': 6, 'probability': 0.4791, 'type': 'Organization', 'normalized_text': 'chelsea'}]}",chelsea handler also likes rape jokes in addition to race jokes apparently,440355100213510144,233714307,"{'coordinates': {'type': 'Point', 'coordinates': [-86.51928495, 39.17699839]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-03-03T05:16:51.000Z,,440355100213510144,,everyone,False,,
177,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,,Sheehey with the rape kit,438503164686630913,616376794,"{'coordinates': {'type': 'Point', 'coordinates': [-86.53077478, 39.17651065]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-02-26T02:37:56.000Z,,438503164686630913,,everyone,False,,
178,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'hashtags': [{'start': 131, 'end': 140, 'tag': 'KushTime'}]}",I've never been raped before but how I feel after walking out of that test must be exactly how rape victims feel after being raped #KushTime,435607304604766208,278590809,"{'coordinates': {'type': 'Point', 'coordinates': [-86.51965057, 39.17175322]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-02-18T02:50:49.000Z,,435607304604766208,,everyone,False,,
179,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 18, 'end': 30, 'username': 'BonjourShon', 'id': '294548398'}], 'hashtags': [{'start': 52, 'end': 67, 'tag': 'EsuranceSave30'}]}",I'm going to rape @BonjourShon if he keeps tweeting #EsuranceSave30,430208506256306176,15921183,"{'coordinates': {'type': 'Point', 'coordinates': [-86.4818989, 39.15329246]}, 'place_id': '1010ecfa7d3a40f8'}",en,2014-02-03T05:17:55.000Z,,430208506256306176,,everyone,False,,
180,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,,"QOTD: ""I'm not about to rape a girl standing by an emergency box!""",430152873624629248,587820478,"{'coordinates': {'type': 'Point', 'coordinates': [-86.53010036, 39.17910948]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-02-03T01:36:51.000Z,,430152873624629248,,everyone,False,,
181,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,,"Today in my classes, we talked about violent gangs and rape and the death penalty. I had a positive Friday morning.",429303084381003776,247095088,"{'coordinates': {'type': 'Point', 'coordinates': [-86.51044462, 39.16523154]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-01-31T17:20:06.000Z,,429303084381003776,,everyone,False,,
182,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'hashtags': [{'start': 83, 'end': 92, 'tag': 'TGnation'}]}","Damn glad I left the bird last night, would've never stopped that rape if I hadn't #TGnation",428864810055254016,1278538850,"{'coordinates': {'type': 'Point', 'coordinates': [-86.51331177, 39.17660213]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-01-30T12:18:33.000Z,,428864810055254016,,everyone,False,,
183,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,,"Rape: it's not about how it starts, it's how it ends. Convince them to like it before it's over",421770285914664960,127909492,"{'coordinates': {'type': 'Point', 'coordinates': [-86.53602599, 39.17015936]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-01-10T22:27:26.000Z,,421770285914664960,,everyone,False,,
184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,,Is it money from his estate that you want? Wounds from childhood sexual abuse cannot be healed with money.,466976047519383554,545569778,"{'coordinates': {'type': 'Point', 'coordinates': [-86.53352137, 39.18679597]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-05-15T16:19:00.000Z,,466976047519383554,,everyone,False,,
185,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 66, 'end': 82, 'username': 'AnistonJennifer', 'id': '1191924066774466560'}]}",Role playing workplace sexual harassment in class today... I wish @anistonjennifer was here to show us how it is properly done,461221914543808513,544517032,"{'place_id': 'a8b9e6374e5ffbfb', 'coordinates': {'type': 'Point', 'coordinates': [-86.52065071, 39.16503689]}}",en,2014-04-29T19:14:08.000Z,,461221914543808513,,everyone,False,,
186,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Twitter for iPhone,"{'annotations': [{'start': 34, 'end': 44, 'probability': 0.9669, 'type': 'Place', 'normalized_text': 'Bloomington'}]}",It wouldn't be a nice walk around Bloomington without some sexual harassment. Boys (because you are not men) - STOP. And grow the fuck up.,450356798474551297,64617928,"{'place_id': 'a8b9e6374e5ffbfb', 'coordinates': {'type': 'Point', 'coordinates': [-86.5359745, 39.16892705]}}",en,2014-03-30T19:40:02.000Z,,450356798474551297,,everyone,False,,
187,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'hashtags': [{'start': 77, 'end': 91, 'tag': 'IUGetsConsent'}]}",Kicked off Sexual Assault Prevention month @IUCultureofCare Drunk Sex event. #IUGetsConsent,583090938165198848,314372844,"{'coordinates': {'type': 'Point', 'coordinates': [-86.5312492, 39.17140739]}, 'place_id': '1010ecfa7d3a40f8'}",en,2015-04-01T02:18:07.000Z,,583090938165198848,,everyone,False,,
188,"{'retweet_count': 9, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 1, 'end': 15, 'username': 'IUBloomington', 'id': '18458348'}, {'start': 94, 'end': 100, 'username': 'FOX59', 'id': '16440677'}, {'start': 101, 'end': 110, 'username': 'CBS4Indy', 'id': '41621505'}], 'urls': [{'start': 111, 'end': 133, 'url': 'http://t.co/egmAzhnCeb', 'expanded_url': 'https://twitter.com/JamesGherardi/status/554791776469655552/photo/1', 'display_url': 'pic.twitter.com/egmAzhnCeb'}]}",.@IUBloomington dorm where alleged sexual assault occurred. Students are back on campus here. @FOX59 @CBS4Indy http://t.co/egmAzhnCeb,554791776469655552,458717914,"{'coordinates': {'type': 'Point', 'coordinates': [-86.50952624, 39.1714946]}, 'place_id': '1010ecfa7d3a40f8'}",en,2015-01-13T00:07:21.000Z,,554791776469655552,,everyone,False,{'media_keys': ['3_554791763970629633']},
189,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,,What's worse...sexual assault or domestic violence?? The answer is both...both are worse,552966415066882050,2935166450,"{'coordinates': {'type': 'Point', 'coordinates': [-86.5301381, 39.17029955]}, 'place_id': '1010ecfa7d3a40f8'}",en,2015-01-07T23:14:01.000Z,,552966415066882050,,everyone,False,,
190,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 1, 'end': 4, 'username': 'AP', 'id': '51241574'}], 'annotations': [{'start': 66, 'end': 76, 'probability': 0.9974, 'type': 'Person', 'normalized_text': 'Chris Jones'}]}","“@AP: BREAKING: Grand jury clears ex-Louisville basketball player Chris Jones, 2 others on rape charges.” Hide yo kids, hide ya wife guys...",593465438140551170,279306636,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.52071889, 39.16168949]}}",en,2015-04-29T17:36:14.000Z,51241574,593468851582537729,"[{'type': 'replied_to', 'id': '593465438140551170'}]",everyone,False,,
191,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,,"Rape enablers everywhere today, fucking absurd",592050503619588096,39295974,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.5284716, 39.1667302]}}",en,2015-04-25T19:40:14.000Z,,592050503619588096,,everyone,False,,
192,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,"{'mentions': [{'start': 0, 'end': 13, 'username': 'carolololine', 'id': '107915760'}]}",@carolololine as a woman you have to navigate rape culture (ie carrying mace not walking home alone etc). Men dont experience that feeling.,590613277920645120,137526295,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.5296913, 39.1662372]}}",en,2015-04-21T20:43:10.000Z,107915760,590616789937213441,"[{'type': 'replied_to', 'id': '590615713464848384'}]",everyone,False,,
193,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 13, 'username': 'xPolyMorphic', 'id': '291934080'}]}",@xPolyMorphic pause. Rape and sexism are two completely different things..?,579172363222282240,112784259,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.52162412, 39.1665096]}}",en,2015-03-24T16:51:26.000Z,291934080,580411610373734400,"[{'type': 'replied_to', 'id': '579174962059206656'}]",everyone,False,,
194,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 11, 'end': 24, 'username': 'Brad_Beckerr', 'id': '2275699428'}]}","@qbender96 @Brad_Beckerr in reality, I'll autodraft my team then rape everyone via waiver wire 🌚",572912849430790144,458734170,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.51865859, 39.17566394]}}",en,2015-03-04T00:29:40.000Z,448206525,572916786603020288,"[{'type': 'replied_to', 'id': '572916502736834560'}]",everyone,False,,
195,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 7, 'username': 'Layds_', 'id': '280681548'}]}","@Layds_ ""you've got too much time on your hands"" ain't a good look for a site that penned an article making fun of rape allegations.",572755492465987584,50102757,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.52720455, 39.16091493]}}",en,2015-03-03T14:23:56.000Z,280681548,572764347413360640,"[{'type': 'replied_to', 'id': '572763906625708032'}]",everyone,False,,
196,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 4, 'end': 17, 'username': 'SportsCenter', 'id': '26257166'}], 'annotations': [{'start': 64, 'end': 79, 'probability': 0.948, 'type': 'Person', 'normalized_text': 'Rasheed Sulaimon'}, {'start': 101, 'end': 128, 'probability': 0.4343, 'type': 'Organization', 'normalized_text': 'Duke athletic administration'}]}",Hey @SportsCenter when are you going to start talking about the Rasheed Sulaimon rape coverup by the Duke athletic administration?,572435347914825728,287450853,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.52441951, 39.17222338]}}",en,2015-03-02T16:36:36.000Z,,572435347914825728,,everyone,False,,
197,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,,"I really don't get how people find rape jokes funny. Like, what is at all humorous about rape? I don't understand?",572258243004801024,53282530,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.51042692, 39.17065873]}}",en,2015-03-02T04:52:51.000Z,,572258243004801024,,everyone,False,,
198,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 15, 'username': 'BrennanGregory', 'id': '163668028'}], 'annotations': [{'start': 66, 'end': 69, 'probability': 0.8985, 'type': 'Organization', 'normalized_text': 'NCAA'}]}",@Brennangregory I don't see many other rape cases going on in the NCAA right now...,570941605458399232,279306636,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.5125621, 39.1689819]}}",en,2015-02-26T14:24:11.000Z,163668028,570952469771104256,"[{'type': 'replied_to', 'id': '570951849441955840'}]",everyone,False,,
199,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,"{'annotations': [{'start': 0, 'end': 12, 'probability': 0.5014, 'type': 'Person', 'normalized_text': 'MyStudentBody'}]}",MyStudentBody taught me that apparently Im high unlikely to acknowledge an active rape scene... Interesting,567029898863460352,458734170,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.5170519, 39.176059]}}",en,2015-02-15T18:37:17.000Z,,567029898863460352,,everyone,False,,
200,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,"{'annotations': [{'start': 45, 'end': 56, 'probability': 0.3719, 'type': 'Person', 'normalized_text': 'jesus christ'}]}",@imacconnor rape culture isn't a fear tactic jesus christ,565986327582507008,137526295,"{'coordinates': {'type': 'Point', 'coordinates': [-86.4915963, 39.1722304]}, 'place_id': '1010ecfa7d3a40f8'}",en,2015-02-12T22:54:39.000Z,269997715,566007502756909056,"[{'type': 'replied_to', 'id': '566005915892318208'}]",everyone,False,,
201,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,"{'urls': [{'start': 112, 'end': 134, 'url': 'http://t.co/KlRSmB5mya', 'expanded_url': 'https://twitter.com/imacconnor/status/565967175362838528/photo/1', 'display_url': 'pic.twitter.com/KlRSmB5mya'}]}","When you don't know what rape culture is ""@imacconnor: This is the dumbest shit I've ever seen.
Fuck feminists. http://t.co/KlRSmB5mya""",565986327582507008,137526295,"{'coordinates': {'type': 'Point', 'coordinates': [-86.4917602, 39.1721086]}, 'place_id': '1010ecfa7d3a40f8'}",en,2015-02-12T21:30:30.000Z,,565986327582507008,,everyone,False,,
202,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'hashtags': [{'start': 105, 'end': 114, 'tag': 'goodlord'}]}",Of course it's rape if you have sex with an unconscious person because they have no way of consenting....#goodlord,563392132111925248,247095088,"{'coordinates': {'type': 'Point', 'coordinates': [-86.51784553, 39.16575869]}, 'place_id': '1010ecfa7d3a40f8'}",en,2015-02-05T17:42:06.000Z,,563392132111925248,,everyone,False,,
203,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,,"The fact that old white men can't just realize that unless there is consent, it's rape is beyond me",563392001585197056,247095088,"{'coordinates': {'type': 'Point', 'coordinates': [-86.51784553, 39.16575869]}, 'place_id': '1010ecfa7d3a40f8'}",en,2015-02-05T17:41:35.000Z,,563392001585197056,,everyone,False,,
204,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'annotations': [{'start': 40, 'end': 53, 'probability': 0.9951, 'type': 'Person', 'normalized_text': 'Michael Jordan'}]}","@Moseftoast yea I was still compared to Michael Jordan and didn't rape anyone, carry on",561411246042656768,458734170,"{'coordinates': {'type': 'Point', 'coordinates': [-86.5184207, 39.17562495]}, 'place_id': '1010ecfa7d3a40f8'}",en,2015-01-31T21:58:59.000Z,405686464,561644841999015936,"[{'type': 'replied_to', 'id': '561615161103245312'}]",everyone,False,,
205,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 5, 'end': 18, 'username': 'BuzzFeedNews', 'id': '1020058453'}], 'urls': [{'start': 89, 'end': 111, 'url': 'http://t.co/t9llhr644v', 'expanded_url': 'http://www.buzzfeed.com/tamerragriffin/grand-jury-will-not-indict-five-college-students-for-kidnap?bftw&utm_term=4ldqpgc#4ldqpgc', 'display_url': 'buzzfeed.com/tamerragriffin…'}, {'start': 112, 'end': 134, 'url': 'http://t.co/AioORcF7ES', 'expanded_url': 'https://twitter.com/BuzzFeedNews/status/561272197394997248/photo/1', 'display_url': 'pic.twitter.com/AioORcF7ES'}]}",Wtf “@BuzzFeedNews: Grand jury will not indict five college students for kidnap and rape http://t.co/t9llhr644v http://t.co/AioORcF7ES”,561272197394997248,2857704649,"{'coordinates': {'type': 'Point', 'coordinates': [-86.49470401, 39.16474509]}, 'place_id': '1010ecfa7d3a40f8'}",en,2015-01-30T22:06:02.000Z,1020058453,561284225455095809,"[{'type': 'replied_to', 'id': '561272197394997248'}]",everyone,False,{'media_keys': ['3_561272196572512256']},
206,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,,These language requirements are gonna rape my otherwise flawless GPA 🌚,560815281405435904,458734170,"{'coordinates': {'type': 'Point', 'coordinates': [-86.51003505, 39.17050004]}, 'place_id': '1010ecfa7d3a40f8'}",en,2015-01-29T15:02:37.000Z,,560815281405435904,,everyone,False,,
207,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,,Just a friendly reminder that dolphins rape people.,558108172129685504,247095088,"{'coordinates': {'type': 'Point', 'coordinates': [-86.54992769, 39.15470016]}, 'place_id': '1010ecfa7d3a40f8'}",en,2015-01-22T03:45:32.000Z,,558108172129685504,,everyone,False,,
208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'annotations': [{'start': 31, 'end': 35, 'probability': 0.9174, 'type': 'Organization', 'normalized_text': 'Colts'}]}",Lost even more respect for the Colts. Rape is never okay.,555772122589847552,361871190,"{'coordinates': {'type': 'Point', 'coordinates': [-86.51314915, 39.17065294]}, 'place_id': '1010ecfa7d3a40f8'}",en,2015-01-15T17:02:54.000Z,,555772122589847552,,everyone,False,,
